Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -2.000000e+001  1.000000e+000  1.000000e+000
 1001    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   23 -4.400000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   24 -4.600000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   25 -4.800000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   26 -5.000000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -5.200000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -5.400000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -5.600000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -5.800000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -6.000000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -6.200000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -6.400000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -6.600000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -6.800000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -7.000000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -7.200000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -7.400000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -7.600000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -7.800000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -8.000000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -8.200000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -8.400000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -8.600000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -8.800000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -9.000000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -9.200000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -9.400000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -9.600000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -9.800000e-001 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -1.000000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -1.020000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -1.040000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -1.060000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -1.080000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -1.100000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -1.120000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -1.140000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -1.160000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -1.180000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -1.200000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -1.220000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -1.240000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -1.260000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -1.280000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -1.300000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -1.320000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -1.340000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -1.360000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -1.380000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -1.400000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -1.420000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -1.440000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -1.460000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -1.480000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -1.500000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -1.520000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -1.540000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -1.560000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -1.580000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -1.600000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -1.620000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -1.640000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -1.660000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -1.680000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -1.700000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -1.720000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -1.740000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -1.760000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -1.780000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -1.800000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -1.820000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -1.840000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -1.860000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -1.880000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -1.900000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -1.920000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -1.940000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -1.960000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -1.980000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -2.000000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  102 -2.020000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  103 -2.040000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  104 -2.060000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  105 -2.080000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  106 -2.100000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  107 -2.120000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  108 -2.140000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  109 -2.160000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  110 -2.180000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  111 -2.200000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  112 -2.220000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  113 -2.240000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  114 -2.260000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  115 -2.280000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  116 -2.300000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  117 -2.320000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  118 -2.340000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  119 -2.360000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  120 -2.380000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  121 -2.400000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  122 -2.420000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  123 -2.440000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  124 -2.460000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  125 -2.480000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  126 -2.500000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  127 -2.520000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  128 -2.540000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  129 -2.560000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  130 -2.580000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  131 -2.600000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  132 -2.620000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  133 -2.640000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  134 -2.660000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  135 -2.680000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  136 -2.700000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  137 -2.720000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  138 -2.740000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  139 -2.760000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  140 -2.780000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  141 -2.800000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  142 -2.820000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  143 -2.840000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  144 -2.860000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  145 -2.880000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  146 -2.900000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  147 -2.920000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  148 -2.940000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  149 -2.960000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  150 -2.980000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  151 -3.000000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  152 -3.020000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  153 -3.040000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  154 -3.060000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  155 -3.080000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  156 -3.100000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  157 -3.120000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  158 -3.140000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  159 -3.160000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  160 -3.180000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  161 -3.200000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  162 -3.220000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  163 -3.240000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  164 -3.260000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  165 -3.280000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  166 -3.300000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  167 -3.320000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  168 -3.340000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  169 -3.360000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  170 -3.380000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  171 -3.400000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  172 -3.420000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  173 -3.440000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  174 -3.460000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  175 -3.480000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  176 -3.500000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  177 -3.520000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  178 -3.540000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  179 -3.560000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  180 -3.580000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  181 -3.600000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  182 -3.620000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  183 -3.640000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  184 -3.660000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  185 -3.680000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  186 -3.700000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  187 -3.720000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  188 -3.740000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  189 -3.760000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  190 -3.780000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  191 -3.800000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  192 -3.820000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  193 -3.840000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  194 -3.860000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  195 -3.880000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  196 -3.900000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  197 -3.920000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  198 -3.940000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  199 -3.960000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  200 -3.980000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  201 -4.000000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  202 -4.020000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  203 -4.040000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  204 -4.060000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  205 -4.080000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  206 -4.100000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  207 -4.120000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  208 -4.140000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  209 -4.160000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  210 -4.180000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  211 -4.200000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  212 -4.220000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  213 -4.240000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  214 -4.260000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  215 -4.280000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  216 -4.300000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  217 -4.320000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  218 -4.340000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  219 -4.360000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  220 -4.380000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  221 -4.400000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  222 -4.420000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  223 -4.440000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  224 -4.460000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  225 -4.480000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  226 -4.500000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  227 -4.520000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  228 -4.540000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  229 -4.560000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  230 -4.580000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  231 -4.600000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  232 -4.620000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  233 -4.640000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  234 -4.660000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  235 -4.680000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  236 -4.700000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  237 -4.720000e+000 -1.000000e+003    2    2  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
